"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102"
"X3.38676",0.025596,-0.144,0.18606,-0.11972,-0.023638,0.32189,-0.062921,-0.10735,0.11645,-0.1846,-0.12406,0.13393,0.003118,-0.063451,-0.079098,0.017812,0.059024,-0.064279,0.0052967,0.00022489,0.04199,0.091832,-0.12279,0.091133,-0.10431,-0.19417,-0.023825,0.053887,-0.12043,0.11159,-0.23407,-0.031149,0.19591,0.16065,-0.048796,-0.093941,-0.042062,0.1061,0.006273,0.074271,-0.061273,-0.16481,0.069013,-0.058991,-0.15587,0.058072,0.0048647,-0.15817,0.020987,-0.0079141,0.087111,-0.035793,-0.094204,-0.09536,0.064563,0.095086,-0.097214,0.10229,-0.013402,0.020643,-0.0040875,0.011801,0.047643,0.095677,0.038629,0.068954,-0.014975,-0.047474,0.097552,-0.001084,-0.060465,0.037256,0.018569,0.091063,0.033752,-0.069006,-0.1051,-0.01256,-0.072125,0.0022497,-0.012764,-0.032474,0.0039071,0.060758,-0.033821,0.03399,-0.065199,0.012813,-0.03741,-0.024228,-0.037112,-0.0082011,0.04722,0.03219,-0.024313,0.011446,-0.0089838,-0.0025761,0.066666,0.049713,-0.049588,-0.039892
"X3.4068",0.028765,-0.027635,0.0084602,-0.052881,0.012145,0.046529,0.028153,0.11244,0.00017852,-0.049899,0.0040568,0.010115,-0.012306,-0.01109,-0.018967,0.059762,-0.03551,0.0011033,0.023962,-0.034341,-0.011885,0.017958,0.047052,-0.025955,-0.051089,-0.032412,0.062404,-0.042145,-0.085565,-0.040391,0.10175,0.060672,0.065747,0.0062635,-0.02969,0.019874,0.0046913,-0.0042332,-0.013373,-0.024189,0.010059,-0.03991,0.036978,0.0031278,-0.033887,0.067069,0.015981,0.067827,0.039059,-0.091579,0.080321,-0.016095,-0.049381,-0.039728,-0.020572,-0.0036599,-0.049379,-0.031686,0.054696,0.055231,0.021691,0.027294,-0.055743,-0.03499,0.0423,0.019114,0.046448,0.077412,0.020472,-0.039541,0.045645,0.02059,0.025123,0.034072,-0.020853,-0.0045536,0.021624,0.036676,-0.13328,0.034978,0.015622,-0.027646,-0.018886,0.044331,0.077592,-0.0020331,-0.041102,-0.043312,-0.086696,0.024859,-0.003093,0.11016,-0.003444,0.017948,0.016417,-0.044304,-0.0025552,-0.037676,0.032155,0.014408,0.095686,0.0172
"X3.42684",0.029376,-0.057092,0.081328,0.032209,0.087497,0.024901,0.0060976,0.17757,0.036861,-0.0022798,0.10506,0.15218,-0.011397,0.055586,-0.06348,-0.066964,0.060198,-0.039034,-0.14381,0.013779,0.032323,0.068242,-0.04682,-0.07291,-0.029261,-0.070461,0.12478,0.03779,0.040797,0.056045,0.045877,0.052826,-0.091937,0.068149,-0.067084,0.025766,0.041799,0.052962,0.044438,-0.035316,0.050105,0.0034313,-0.058944,-0.034787,-0.047971,-0.023135,-0.029453,-0.01327,-0.084616,-0.047879,-0.10083,-0.000692,-0.015076,0.034681,-0.051124,-0.026814,0.071427,-0.067781,0.02224,-0.0023308,0.055323,0.020332,0.018949,0.054034,-0.042545,0.10697,-0.0036499,-0.04515,-0.02533,0.0018677,0.014296,0.063632,-0.055991,-0.078896,0.073267,0.0044484,-0.031507,0.026035,0.042332,-0.0055351,-0.063412,-0.016368,-0.035279,-0.0058695,0.008976,0.12058,-0.018721,0.0094337,0.010125,-0.092623,0.043311,-0.020058,-0.078035,0.10065,-0.099507,0.089786,-0.013181,-0.009226,0.01065,-0.068422,-0.0039315,-0.024875
"X3.44688",0.013302,-0.090145,0.093767,-0.0026113,0.072109,0.012481,-0.025737,0.13833,0.022429,-0.017795,0.079586,0.13584,-0.0086884,0.07253,-0.04449,-0.051074,0.070456,-0.073104,-0.13482,0.017452,0.040876,0.062965,-0.060197,-0.071618,-0.034695,-0.052626,0.17779,0.0053804,0.039983,0.052896,0.014124,0.076431,-0.058373,0.051133,-0.068467,0.013377,0.0023939,0.056597,-0.028108,-0.048088,0.085028,0.064077,-0.061081,0.020241,-0.03585,-0.063566,-0.024271,-0.052572,-0.060056,-0.025577,-0.018934,0.0064689,0.008982,-0.052699,0.011587,-0.065398,0.0045893,-0.026917,-0.026534,0.015101,-0.0029169,-0.0083685,-0.0057035,0.0017658,-0.022483,-0.0058493,0.038088,-0.011283,0.0032749,-0.034487,0.017644,0.0093987,0.046511,-0.016822,-0.033876,0.026102,-0.041873,-0.042355,-0.00096516,0.018869,-0.053563,-0.0038387,-0.0065894,0.079319,0.0072934,0.04146,-0.062279,0.027111,-0.03633,0.058643,0.0083164,-0.017849,-0.048476,-0.0371,-0.029861,0.02464,-0.060344,-0.035906,-0.034606,0.0031922,-0.090287,0.03523
"X3.46692",0.020197,-0.054682,0.096388,-0.03472,0.056269,0.064751,-0.00088203,0.035319,-0.025593,-0.0041001,0.082581,0.07928,0.050785,0.085529,-0.053993,-0.059652,0.068053,0.037489,0.0089605,0.01413,0.068177,0.10012,0.065561,-0.049813,-0.054034,-0.0025448,0.052391,0.099979,0.018492,0.0285,0.018287,-0.020336,-0.099621,0.031149,0.014524,0.038764,-0.011442,0.018759,-0.021134,0.057008,-0.038538,0.029739,-0.030646,0.064511,0.017704,-0.083346,0.084703,-0.041241,-0.048706,0.032221,-0.078574,-0.11244,0.025922,0.049527,0.0064677,0.047072,-0.054747,0.021912,0.088654,-0.0025905,0.036813,-0.05544,0.05014,0.015257,-0.0015451,-0.025252,-0.052904,0.090246,-0.052143,-0.0509,-0.1023,-0.19779,-0.0020832,0.060861,-0.029539,0.15959,0.059073,-0.066741,0.063485,-0.068148,0.09186,-0.037688,0.10928,-0.078216,-0.072552,-0.019581,0.0114,-0.014916,0.019867,-0.026158,-0.086574,0.12649,0.01466,0.028896,-0.010877,0.07782,-0.097863,-0.01801,0.083476,-0.019054,0.062935,0.0017253
"X3.48696",0.027073,-0.031811,0.052968,-0.024862,0.034549,0.12614,-0.018383,0.063768,-0.046143,0.042686,0.14829,0.0042837,0.023688,0.0084638,0.01103,-0.07843,0.015837,-0.073085,0.086639,-0.038729,0.04377,0.10169,0.069859,0.00020285,0.070198,-0.065953,-0.0027703,0.054303,-0.049793,0.031824,0.12215,0.01934,-0.048967,-0.0039524,0.020291,0.011475,0.0089871,-0.053875,0.0075838,0.051148,-0.0054703,-0.022535,-0.002194,-0.030931,0.05043,-0.024274,0.035446,-0.0068731,-0.013037,0.030752,0.023767,-0.0028182,-0.036686,-0.07589,0.032639,-0.0016236,-0.021925,0.0031497,0.016094,-0.014388,-0.073045,-0.029782,-0.048335,-0.055785,-0.012681,-0.0041585,-0.01256,-0.027352,-0.002569,0.0035648,0.037445,0.030092,0.016237,-0.024498,-0.082613,-0.047694,-0.0058183,0.025055,-0.083302,-0.030974,0.050833,0.040041,0.030694,-0.02693,0.076994,-0.07035,-0.014398,0.009446,0.058949,-0.02319,-0.0039406,0.014646,-0.059707,0.014512,0.068181,-0.030627,0.12651,-0.0081288,-0.11789,-0.10007,0.025519,0.038911
"X3.507",0.078923,0.00052056,-0.022314,0.141,0.084141,0.058809,-0.0083989,0.074833,-0.025419,0.055502,0.11084,0.040504,-0.032397,-0.015584,0.088785,-0.082778,-0.039875,-0.020061,-0.01154,0.0068688,-0.059407,0.066449,0.058954,-0.014236,-0.018721,-0.010806,-0.0066298,0.020364,-0.069213,-0.027899,-0.0059794,0.034071,-0.017754,0.082151,0.14289,-0.014366,0.13688,-0.046979,-0.013601,-0.041416,-0.042922,-0.054065,0.051682,-0.057558,-0.038577,-0.080921,0.040004,0.039385,-0.1037,0.0623,0.040916,-0.028113,-0.078668,-0.063842,0.055834,0.11446,-0.040594,-0.089766,-0.075156,-0.075938,-0.10796,-0.026768,0.030262,0.038911,0.019474,-0.10071,-0.013639,0.054719,0.019889,-0.091246,-0.069287,0.033646,0.0066011,-0.15787,-0.071063,0.05969,-0.0746,0.13946,-0.13852,-0.019363,-0.065156,0.0021292,0.061742,0.060397,0.018479,-0.14783,-0.007227,-0.052928,-0.025175,0.013602,0.082682,-0.054897,0.02688,-0.008797,-0.096987,0.045688,0.030642,0.026616,0.19299,0.018744,-0.0062848,-0.028472
"X3.52704",0.0031813,-0.14573,0.030246,-0.087693,-0.059672,0.12819,-0.0073524,0.011679,0.086124,0.064645,0.1182,0.10431,0.011691,0.027623,0.072205,0.010456,-0.034741,-0.010287,0.094721,0.044801,-0.11368,0.0085981,0.090957,0.093322,-0.0034272,0.042173,0.076362,-0.17438,0.089774,0.16048,-0.02267,0.042101,-0.1007,-0.029644,-0.12113,0.18314,-0.0036066,0.12275,0.036727,-0.16481,-0.040139,0.13825,0.13948,-0.030007,-0.12207,-0.079051,-0.077921,-0.0078595,0.10525,0.019285,0.09672,0.0051337,-0.029479,0.09397,0.0032756,-0.15322,0.064913,0.037164,-0.067981,0.08317,-0.0042647,-0.061637,-0.049845,0.011596,0.013442,-0.037209,0.052219,0.087891,0.099403,0.12702,0.12358,0.052473,-0.051709,0.0037763,0.071162,0.040121,0.046204,-0.0043944,0.0092982,-0.089975,-0.021709,0.041213,-0.031556,-0.0029212,0.11651,0.018803,0.11712,0.016345,0.066016,0.023547,0.0020571,-0.056981,-0.088678,0.018851,0.13366,-0.051186,-0.033914,0.044977,-0.00010819,-0.023136,0.05941,0.034379
"X3.54708",0.029461,0.050864,0.081225,-0.027643,0.04694,-0.046233,-0.024258,0.066666,0.12395,-0.045828,-0.092926,0.027346,-0.070002,-0.050049,0.023585,0.081337,-0.062517,0.052597,0.011707,-0.01761,0.0019879,0.046423,0.010514,0.13915,0.054521,-0.010164,0.022323,0.065119,0.14006,-0.050675,-0.0057723,-0.099703,0.081816,0.019316,0.1044,0.012287,-0.06204,-0.020298,-0.018992,0.067156,-0.15911,-0.034813,0.03006,-0.026677,0.052622,-0.011069,-0.02935,0.098113,-0.010575,-1.2007e-05,0.0019256,0.032814,0.028696,0.039179,-0.068408,0.056218,0.0046809,0.1461,-0.021671,-0.053619,0.025758,-0.13647,-0.034959,-0.079404,-0.03059,-0.050283,0.024008,-0.036958,0.011199,-0.020273,-0.080757,-0.085123,-0.00045436,-0.031502,0.043252,0.1707,-0.012268,-0.071896,0.088404,0.04868,-0.0601,0.028576,0.051231,0.094868,-0.072916,-0.0052773,0.0093502,-0.019834,0.18097,-0.089742,-0.057789,-0.0015488,0.022478,0.10395,-0.098255,-0.00017478,0.044685,-0.0077337,-0.0041885,-0.029908,-0.082587,-0.048074
"X3.56712",0.043259,-0.041694,0.030367,-0.0094691,0.081333,-0.10082,0.018268,0.026193,0.074929,-0.015754,0.017724,-0.019085,0.0007594,-0.065045,0.065978,0.10877,-0.042341,0.064695,0.063811,-0.021695,0.10617,-0.048646,-0.13087,0.071983,0.035902,0.032205,-0.059628,-0.016226,0.079867,-0.035893,0.025144,-0.072409,0.0034072,0.030832,-0.0050474,-0.012302,-0.10258,0.022752,0.015119,0.046244,0.037817,-0.013862,-0.048663,-0.014976,-0.0047623,-0.028559,0.095852,0.0056144,-0.0022559,-0.10015,0.025687,-0.037604,0.09414,-0.066389,-0.028777,-0.068504,0.047505,0.0029649,0.024646,0.033352,-0.055155,0.089347,-0.02851,-0.1031,-0.030327,0.042475,0.033124,-0.049319,-0.054174,-0.032579,0.0076242,0.062248,-0.03783,0.064411,-0.016951,-0.16229,-0.11376,0.033951,-0.020431,-0.070686,-0.0094206,0.03224,0.0060116,-0.051262,-0.056048,-0.034437,0.012226,-0.027931,0.0089877,0.014007,0.050925,0.025796,-0.10223,-0.056816,0.065168,0.09668,0.033066,0.012762,0.034222,0.027385,-0.01382,0.0080907
"X3.58716",0.063452,-0.06172,-0.0062695,-0.017227,0.0020335,0.030857,0.033583,-0.001332,0.037134,-0.034645,0.048526,0.03149,0.051495,-0.041012,-0.017548,0.083833,-0.046561,0.017577,0.12238,-0.036889,0.063517,-0.0086443,0.02721,0.056908,0.023691,-0.026093,-0.015684,0.064955,0.031077,0.01748,-0.003545,-0.046962,0.025751,0.067949,-0.0064819,-0.0054178,-0.024725,0.011462,-0.034724,0.087626,0.11366,0.035809,-0.028608,-0.031623,0.0079985,-0.022753,0.028285,-0.019149,0.062032,-0.029072,0.048158,-0.015004,0.016883,0.0069157,0.0021601,-0.013724,0.10804,0.0045004,0.010941,-0.026828,0.065223,-0.0034425,-0.14247,-0.071352,-0.012267,0.023783,-0.032856,0.043696,-0.064469,-0.14092,-0.013347,0.093977,-0.10223,0.021451,-0.025104,0.033313,0.0091753,0.095218,-0.0059888,0.12011,0.047536,0.037315,0.0050314,-0.024546,-0.033677,0.10118,-0.089021,-0.033359,-0.068248,0.069766,0.01115,-0.047623,-0.043181,-0.022216,-0.034218,0.083657,0.031653,-0.080925,-0.083016,-0.090818,0.064027,0.074266
"X3.6072",0.051484,-0.022286,0.072924,0.0051908,-0.0033232,0.019392,0.025078,0.11812,0.15038,0.020781,0.10356,0.11894,-0.057631,-0.13132,0.080624,0.002259,-0.095297,0.020788,0.11008,0.0063524,-0.047893,-0.031458,0.086301,0.21832,0.041359,0.091292,0.029112,-0.030923,0.13048,0.076098,-0.018427,-0.048736,0.030298,-0.11313,-0.018499,0.11118,-0.093748,0.075451,0.077748,-0.045993,-0.11828,0.0089946,0.091467,-0.023105,-0.12702,-0.069403,-0.057487,0.1516,0.084219,-0.00050268,0.13406,-0.018579,-0.077282,0.017062,-0.066457,-0.040137,0.069513,-0.068336,-0.08391,-0.038996,-0.12446,-0.028532,0.0225,0.10301,-0.10856,-0.050876,-0.012041,0.042208,0.028765,0.02867,0.024265,-0.037316,0.0065562,-0.042771,0.05508,-0.0046168,-0.056523,0.018412,0.028892,0.014871,-0.023319,-0.081578,-0.015129,0.0060198,-0.036702,0.022691,-0.06527,-0.022099,-0.080122,0.015889,0.053364,-0.048545,0.024688,-0.080825,-0.12585,-0.04237,0.079428,-0.021949,0.035483,-0.0074172,-0.021626,0.020285
"X3.62724",0.061851,-0.052085,-0.028363,0.0046131,-0.012813,0.050967,0.075564,-0.007746,0.11215,0.099898,0.14333,0.047053,0.036119,-0.11021,0.012063,0.061522,-0.1004,-0.045211,0.07812,-0.055449,0.029757,-0.1612,0.072023,0.026985,-0.010303,0.04389,-0.10366,-0.075352,-0.04656,-0.030542,-0.24974,0.050444,0.024818,-0.10699,-0.11342,0.00054169,-0.018902,-0.13442,0.15705,-0.085891,0.1994,0.0030121,0.023609,0.097645,-0.029317,-0.26932,-0.02803,0.020154,-0.062865,0.11043,0.030176,0.060024,0.0008452,0.10827,0.024616,-0.033064,-0.14217,0.012516,-0.060188,0.11339,0.069794,0.083506,0.10631,-0.059424,-0.014118,0.10077,0.022907,-0.011884,-0.06275,0.043166,-0.17984,-0.1084,-0.010603,-0.029521,-0.02784,-0.0083372,-0.068372,-0.14156,-0.14555,0.015336,0.16564,-0.093315,0.12641,0.1358,-0.11966,-0.045269,0.013116,-0.083349,0.027667,0.0092768,-0.12163,0.073194,-0.02961,-0.01517,0.028844,-0.042076,0.036386,-0.053606,-0.016484,-0.012266,-0.086039,-0.012112
"X3.64728",0.079267,-0.033384,-0.024558,-0.047717,-0.03803,0.03917,0.10468,-0.049747,0.022639,-0.034155,0.045951,0.074941,0.038444,-0.085486,-0.0090796,0.08602,-0.057035,0.079144,0.10486,-0.057083,0.13034,-0.11108,0.082778,0.0083479,0.0097534,0.014681,-0.07341,0.060962,-0.021546,-0.049355,-0.10053,-0.052774,-0.026965,0.084691,0.062091,-0.12288,-0.0054778,-0.037427,-0.12172,-0.038382,0.19977,0.072734,-0.030907,0.063628,0.043441,-0.058407,-0.0014849,-0.062986,0.0009007,0.070984,0.013221,-0.034118,0.035731,0.02231,0.042442,-0.065872,0.019109,0.0078803,0.020875,-0.12341,0.00073805,-0.078652,-0.14296,-0.032276,-0.0096701,0.075979,-0.13543,-0.014034,-0.048462,-0.023549,0.17033,0.012242,-0.13233,-0.014457,-0.024736,0.0042262,0.019828,0.010856,-0.061298,0.053278,-0.15212,0.028432,-0.080276,0.0096694,0.0014975,0.020506,-0.015914,-0.0094236,-0.029971,0.022503,0.008298,-0.043168,0.0058618,-0.035122,0.025799,0.00899,0.072314,0.05509,-0.028763,0.038046,0.079128,-0.076352
"X3.66732",0.069935,0.06452,0.11434,-0.0085376,-0.044952,-0.0090862,-0.05407,0.10853,0.049675,-0.0070252,0.027642,0.013403,-0.007156,-0.050113,0.030534,-0.015748,-0.12531,-0.017967,-0.017933,-0.075471,0.059008,0.045586,0.073891,-0.024044,0.071644,-0.077271,0.063326,0.028379,0.021396,-0.084511,0.065245,0.012524,0.024425,-0.023978,0.068998,-0.094021,-0.0066039,-0.11029,0.0096154,0.0086466,0.037669,-0.06423,-0.004752,-0.035327,0.026367,-0.067079,0.012964,0.009965,-0.021309,0.054403,-0.091606,-0.077401,-0.075812,-0.04266,0.015284,-0.083222,0.043056,0.081441,-0.016728,-0.026392,0.0036696,0.0045705,0.062785,-0.027339,0.0028582,0.017731,0.04598,0.0178,0.04671,0.09435,0.027388,0.042027,-0.039722,-0.07756,-0.11856,-0.04175,0.031462,-0.057922,0.012358,-0.078966,-0.12236,0.0091013,-0.020141,0.13114,-0.035938,0.050109,0.092408,0.04158,-0.066759,-0.11377,-0.10429,0.1298,-0.038883,0.036922,0.041395,0.0082136,-0.060094,0.085324,-0.01602,0.060675,-0.010135,0.04651
"X3.68736",0.083686,-0.0114,0.072677,0.14645,0.21823,-0.0026017,-0.01536,0.1498,0.06221,0.021576,0.070787,0.064632,-0.06559,0.050429,0.032811,-0.054494,-0.027228,-0.048792,-0.10161,0.017573,0.011306,0.038556,0.010965,-0.061998,-0.079286,0.039658,0.021462,0.076706,-0.028004,0.0041547,0.053972,-0.093403,0.11833,0.18394,-0.063856,-0.0070541,-0.00054839,0.13094,-0.043733,-0.12054,-0.04481,0.039989,-0.042494,-0.057686,-0.044518,0.0094004,-0.10944,0.009401,0.024311,0.13448,0.040101,0.0082787,0.052383,0.0062561,0.06966,-0.016834,-0.044987,0.04931,-0.07722,0.014309,0.10994,-0.025079,-0.061068,-0.010606,0.048375,-0.022294,-0.036969,-0.013216,-0.15104,0.022396,-0.046123,0.07883,-0.067983,-0.087705,-0.038215,-0.028172,-0.023051,-0.018595,0.0074305,0.012833,-0.026774,0.040643,-0.03113,-0.036945,0.091242,-0.15641,-0.039127,-0.050112,0.053727,0.0051869,0.010119,0.0057314,0.051524,0.045988,0.027605,-0.018695,-0.019466,0.054998,-0.0043588,-0.017056,-0.051627,-0.059875
"X3.7074",-0.0034004,-0.10265,-0.015849,-0.081795,0.12332,-0.14555,-0.073741,0.0044386,-0.026499,0.13307,-0.14255,0.05373,0.089913,-0.083689,0.077022,0.15609,0.06377,0.036515,-0.037524,0.088525,-0.022444,0.087662,-0.060974,-0.15789,0.22742,-0.10755,-0.1541,0.047128,-0.17771,-0.039585,0.18506,0.21342,-0.031845,-0.04135,-0.10176,-0.081508,0.089615,0.17753,-0.010996,0.044464,0.11701,0.078363,-0.032026,-0.16029,0.047904,-0.076161,-0.021931,-0.01901,-0.040146,0.031224,0.096087,-0.094049,-0.051799,0.038005,-0.029688,-0.073693,-0.073842,0.043929,0.00093337,0.02199,-0.08596,-0.091883,-0.024237,-0.0099267,0.016556,-0.17248,-0.050809,-0.042576,-0.025887,0.030186,-0.019721,-0.010158,0.083295,0.0010975,0.027491,0.0038458,-0.037742,-0.079815,-0.06339,0.068224,-0.015477,-0.039764,-0.033536,0.037465,-0.048114,-0.05068,0.028817,0.035939,-0.06967,0.094885,0.048109,0.094194,-0.086508,0.031739,-0.042576,0.0042572,0.031378,0.053415,-0.0045158,-0.010826,-0.037226,-0.0034433
"X3.72744",0.053915,-0.058047,0.17203,-0.034564,0.10168,-0.03785,0.00032029,0.10611,0.13419,0.014456,-0.067411,0.081849,-0.040063,-0.018296,0.086096,0.10332,-0.034992,0.045212,-0.13732,0.060989,0.043589,-0.05816,-0.0080537,-0.046197,-0.058924,0.0051587,-0.11496,0.013175,-0.082435,-0.080516,0.055161,0.10877,0.081817,-0.073588,-0.025844,0.069436,-0.12123,-0.10008,-0.012757,-0.083351,-0.057005,0.0016055,-0.049082,-0.019334,0.0053492,0.064503,0.044182,0.080673,-0.0042258,0.18231,-0.065037,0.08765,0.088958,0.026638,-0.052579,0.11246,-0.01776,-0.077351,0.00029655,-0.095005,0.0048552,-0.082689,-0.063519,0.035478,0.015506,0.037479,-0.033856,0.12206,0.073335,-0.059239,-0.026623,-0.10152,0.0026796,0.10783,0.030323,-0.064521,0.071115,0.019812,0.096057,-0.11345,0.027897,0.038824,-0.052699,-0.043251,-0.0057786,0.033464,0.039793,0.012168,0.14883,-0.0062017,-0.03983,-0.045239,0.006317,0.04336,0.07462,-0.1195,-0.020006,0.046547,-0.014977,0.024529,0.026206,-0.043253
