"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102"
"X1.92384",0.032581,-0.019992,-0.042187,0.083435,-0.044464,-0.072979,0.0026228,0.14277,-0.050429,-0.090306,-0.0020551,-0.033501,-0.050642,0.016883,-0.02165,-0.03712,0.038873,0.090341,0.0046984,-0.061955,-0.0097547,-0.010793,0.041195,0.067594,-0.042092,-0.029844,0.08725,-0.042517,-0.066937,0.018499,0.051112,0.011439,0.038951,0.031683,-0.084996,-0.045494,-0.030536,-0.085124,0.056261,-0.0092408,-0.056297,0.019432,0.0084965,0.0075811,0.018863,0.027858,-0.059663,-0.012146,-0.041834,0.06623,0.0063064,-0.041309,0.021501,0.13539,0.17642,0.0090499,-0.042682,0.05451,0.0092539,0.012752,-0.0090485,0.017475,0.021436,0.0040004,-0.051029,0.0059629,0.00077554,0.055825,-0.058313,-0.019255,-0.0078581,0.0547,0.057345,0.024591,-0.042811,0.0045902,0.0064124,0.0554,0.010371,0.097166,-0.022921,0.023653,-0.072667,0.0037464,0.063614,-0.081695,0.06027,-0.033519,-0.0041646,0.041146,0.060563,0.024189,0.066325,0.019536,-0.040333,-0.041463,-0.08802,0.0541,-0.067671,0.0065105,-0.1105,0.018538
"X1.94388",0.039194,-0.026354,-0.032331,0.10412,-0.050822,-0.066752,0.027586,0.15174,-0.052276,-0.1292,0.0058991,-0.02897,-0.06668,-0.017434,-0.0032703,-0.042435,0.050796,0.067772,0.007855,-0.067372,-0.028927,-0.027305,0.011722,0.081848,-0.0044695,-0.03024,0.13801,-0.069341,-0.08903,-0.060226,0.090425,0.0093717,0.034229,0.040631,-0.16315,-0.025489,-0.034006,-0.11092,0.054828,-0.024131,-0.11637,0.039679,0.040951,-0.076225,0.12222,-0.039571,-0.063354,-0.010528,-0.076172,0.09359,-0.052759,-0.097952,-0.0036765,0.22132,0.28016,-0.064637,-0.10684,0.045372,0.001364,0.019741,0.055277,0.13329,-0.028969,-0.069798,0.026334,0.062379,0.091991,0.14867,-0.021349,-0.025221,-0.0084166,0.059643,0.05273,-0.027802,-0.050021,-0.044811,-0.0034272,0.01995,0.039271,0.05968,0.046807,0.066116,0.027235,0.046627,0.022214,-0.089772,-0.062904,0.0058134,-0.041164,-0.10101,0.030972,0.075313,0.036399,0.055891,-0.035366,-0.00056155,0.075771,0.032811,0.093306,-0.027964,-0.027464,-0.030902
"X1.96392",0.072231,0.05937,-0.024098,0.12676,-0.057303,-0.096541,0.031862,0.14241,-0.060821,-0.076768,-0.11364,0.030788,-0.13707,-0.087351,-0.073065,0.084078,0.15664,0.061306,-0.046695,0.0094628,0.06281,-0.016793,0.0012219,0.047897,-0.0013309,-0.0069616,0.088642,-0.050747,0.13863,-0.041278,0.065445,-0.035193,-0.025645,0.17277,-0.16745,-0.024783,0.01339,-0.028419,0.070199,-0.056795,-0.093332,-0.092477,0.12793,-0.12033,-0.025279,0.016049,-0.03039,-0.064263,-0.05387,0.039413,-0.083305,-0.033263,-0.084443,-0.065208,-0.12375,0.03523,-0.069253,-0.061077,0.032712,-0.0091426,0.077841,0.0021411,0.043319,-0.15899,0.0035321,0.048358,0.048004,0.036635,0.14494,0.0061455,0.11091,0.0023915,0.02958,-0.12287,-0.039781,0.04136,0.17403,0.0032888,-0.061123,-0.0047979,-0.048271,0.0073008,0.035387,-0.043288,-0.056246,0.15787,0.091569,0.0053307,-0.050232,-0.055644,-0.050141,0.010692,-0.027508,0.039409,-0.018485,-0.027507,-0.012511,-0.051777,0.038889,0.035817,0.15481,0.08321
"X1.98396",0.14586,0.16997,-0.043422,0.034818,-0.10275,-0.04488,-0.043868,0.074606,0.13011,0.0648,-0.23018,-0.013323,-0.13415,-0.034717,0.024074,0.16381,-0.083778,-0.097147,-0.11959,0.21438,-0.20982,-0.0050378,0.10651,0.063251,-0.085415,-0.023203,0.12654,0.018086,0.05656,0.056652,-0.052002,0.15078,-0.085272,-0.032415,-0.039055,-0.17955,-0.010497,0.096952,-0.026323,0.0082267,0.1079,0.02099,-0.069606,-0.0013065,0.042587,-0.12121,-0.089522,0.071159,0.066926,0.028381,0.019656,0.13104,0.10338,-0.11489,-0.016511,-0.13362,0.073351,-0.017657,-0.035972,-0.0054934,-0.014136,0.010814,0.040233,0.043343,0.097155,-0.035797,-0.03934,0.058323,-0.068635,0.002898,-0.0082721,0.00096441,0.07757,0.0078328,0.024127,-0.072127,0.053458,0.067642,0.012076,-0.080884,0.023144,-0.017817,-0.0078491,0.037712,-0.0066896,0.062317,-0.021701,-0.036729,0.037382,0.070957,-0.096434,-0.063999,0.0029827,0.04619,0.0073343,-0.031943,0.0065432,-0.061042,0.018601,-0.052769,-0.047949,-0.0022509
"X2.004",0.081747,-0.011922,-0.057529,-0.054721,-0.092676,0.014174,0.16474,-0.12519,0.074456,0.081963,0.26588,-0.034653,-0.28146,-0.0182,0.014127,-0.0026502,0.040887,0.049053,0.042826,-0.0026735,0.10683,0.0085259,-0.084279,-0.11488,0.072025,0.10704,-0.072037,-0.11835,-0.070169,0.019568,-0.013906,0.031867,-0.096593,0.10355,-0.0805,-0.089332,0.0090539,0.0076943,0.027803,0.16872,-0.132,0.021218,0.12627,-0.1144,-0.013363,-0.040278,-0.09417,0.084857,0.10308,0.031996,0.021908,0.057042,0.0147,-0.076937,0.093304,-0.23873,0.047436,0.066352,-0.034224,-0.10682,-0.089637,0.059848,-0.039862,-0.025496,0.027384,0.012069,-0.014454,-0.079026,0.099699,0.054966,-0.01135,-0.014601,0.012157,-0.076897,0.13281,-0.042712,0.0029408,0.0022385,0.09076,0.14973,-0.035777,-0.20745,0.024769,-0.078645,0.03862,0.062749,0.055058,-0.084651,0.089586,-0.034135,-0.082349,-0.11288,0.052595,-0.031127,0.04704,0.059769,0.088324,0.0225,-0.013093,-0.07784,-0.049175,-0.015709
"X2.02404",0.12018,-0.056661,-0.086003,-0.047878,-0.081489,-0.09489,0.10282,-0.14507,0.043658,-0.18389,0.30643,-0.097142,-0.00042993,-0.14628,-0.018151,0.049655,0.04564,0.032474,-0.015981,-0.00086459,-0.025328,0.011914,0.050204,-0.020257,0.14275,0.009111,-0.072581,0.086164,0.034593,0.14861,0.06785,0.1048,0.025218,-0.0034307,-0.0012112,0.014565,-0.037266,0.080218,-0.028025,-0.19846,0.065413,-0.018131,-0.025984,0.083239,0.12024,-0.0041685,-0.039494,-0.095605,-0.0094571,-0.097894,0.00082274,0.023883,0.003985,0.094062,-0.12315,0.029321,-0.025009,-0.14081,0.050766,0.011343,-0.04873,0.018728,0.082009,0.063348,-0.025504,-0.089617,-0.071143,-0.12108,-0.13296,0.12251,-0.017692,-0.019424,0.033187,0.084737,0.00759,0.035162,0.04361,-0.019727,0.034922,-0.079724,0.062366,-0.11081,-0.14182,0.02571,-0.047597,0.031008,-0.048157,-0.015609,-0.054399,0.069501,0.045444,0.042481,-0.023067,-0.029092,-0.13183,-0.079011,-0.097241,0.050933,-0.011782,-0.028145,-0.0058178,0.014412
"X2.04408",0.041095,-0.058759,-0.03004,-0.15606,0.0043891,0.076222,0.088504,-0.040645,0.020326,0.0010507,0.13678,0.067852,-0.087153,0.018219,0.13784,0.041145,-0.10816,0.0018545,0.11743,0.15224,0.022952,-0.077328,-0.026788,-0.083058,0.057862,0.14637,-0.098862,0.13318,0.0090268,-0.045894,-0.072246,-0.063362,-0.040268,-0.044627,0.043397,0.06554,0.00094537,-0.021085,-0.046929,-0.019041,-0.044105,-0.046018,-0.0069673,-0.017774,-0.13529,-0.034418,0.10822,-0.024432,0.048559,-0.1192,-0.087395,0.075399,-0.061444,-0.011309,0.044014,-0.074486,-0.1151,0.049054,-0.015704,0.15777,0.027669,0.031256,-0.046225,-0.07581,0.15803,0.010707,0.056532,0.23907,0.075108,-0.10509,-0.081813,0.032233,-0.23783,0.064165,-0.10396,-0.042746,0.14893,-0.037395,0.056986,-0.033077,-0.018779,0.13729,0.10914,0.034157,-0.020002,-0.062121,0.077918,-0.049726,-0.0064182,-0.046063,0.03278,0.060401,0.061115,-0.030458,-0.039896,-0.062871,-0.12026,0.0058074,0.012756,-0.077066,0.0096377,0.058044
"X2.06412",0.010341,-0.02981,-0.0040704,-0.11974,0.019923,0.056805,0.078746,-0.019657,-0.062721,0.046006,0.0043111,0.11121,0.0055295,0.065175,0.05965,0.071547,-0.11322,-0.015144,-0.0125,0.072444,0.021132,-0.057187,0.022764,-0.046445,-0.098508,0.10476,-0.10035,0.17056,-0.12258,0.05637,-0.073762,0.028581,-0.024969,-0.13043,0.025784,-0.032999,0.066521,-0.064065,-0.040073,0.10633,-0.079169,0.032486,-0.06641,-0.021534,-0.043489,0.14742,0.041201,-0.045772,-0.052539,-0.085174,-0.067899,0.077773,-0.026995,-0.027449,0.099014,0.026394,-0.042805,0.085457,0.094151,-0.048166,-0.21456,-0.017362,0.059905,-0.026562,-0.038264,0.075625,0.011538,-0.0078912,-0.097167,0.11988,0.047914,0.043711,0.012547,-0.096347,-0.12691,0.093068,0.049518,0.0019888,0.069809,-0.0058562,0.061731,-0.0061669,0.028085,-0.090615,0.030468,0.036602,0.027274,0.027657,0.050401,0.050881,0.034784,0.033812,-0.049448,0.18265,-0.20033,-0.068381,0.059466,-0.070602,0.051885,-0.027628,-0.011922,0.050546
"X2.08416",0.0094741,-0.018143,-0.0055286,-0.1036,0.017256,0.012296,0.11658,-0.0081467,-0.09981,-0.032121,0.062058,0.062323,0.037694,0.072135,0.01868,0.06135,-0.040393,-0.02906,-0.12646,-0.059402,0.081082,-0.06439,0.05237,-0.049776,-0.16334,-0.074797,-0.10779,-0.11204,-0.099382,0.034679,-0.020683,0.14179,-0.069273,-0.27443,-0.019883,-0.21703,0.039211,-0.19034,-0.092119,-0.0032842,-0.063454,0.13872,-0.14931,0.043453,0.093295,-0.12011,0.11776,-0.024289,-0.029595,0.10856,-0.051605,0.02564,-0.10207,-0.14217,0.19228,-0.092802,0.034936,-0.077243,0.066765,0.014127,0.0010313,0.016751,0.20728,-0.16715,-0.013173,-0.081745,0.016938,-0.16281,-0.081001,-0.16847,0.014069,-0.020131,0.010353,-0.051835,0.057207,0.023168,0.0043164,-0.012891,-0.053558,0.040094,-0.010764,-0.019554,-0.097227,-0.030303,-0.058378,-0.00040552,-0.048596,0.0055655,-0.088313,-0.013518,-0.080033,0.045565,0.020273,-0.099218,0.060401,0.057783,-0.0096396,0.022526,-0.082254,0.039102,0.059075,0.039696
"X2.1042",0.014435,-0.071172,-0.019118,-0.065664,0.024461,0.0069524,0.076399,0.01692,-0.069996,-0.039359,0.023589,0.058093,-0.0099054,0.024754,0.032852,0.059926,-0.072309,-0.010026,-0.056083,0.07263,0.004534,-0.020428,-0.011966,0.0064635,-0.12989,-0.035211,-0.083055,-0.039085,-0.026105,-0.038631,-0.14073,0.040515,-0.1105,-0.011859,0.076707,-0.0010947,0.040756,-0.048113,-0.077483,-0.0090912,0.016992,0.016324,0.0075599,-0.046554,0.070157,-0.0014418,0.046087,0.025651,-0.0010064,0.062631,-0.061478,0.012447,0.03796,0.056161,-0.12849,-0.064337,0.005096,-0.11112,-0.076069,0.054118,0.11281,-0.0037803,-0.054353,-0.018039,-0.13917,-0.038251,0.041568,0.03779,0.054689,-0.003881,-0.025461,0.044624,0.033586,0.087421,-0.050045,-0.096371,-0.00097059,0.13604,-0.056713,-0.028611,0.036756,0.059523,-0.010317,-0.0050517,-0.0024402,-0.030099,-0.027934,-0.021832,-0.059444,-0.034792,0.0043372,0.027652,0.071765,0.050494,0.071695,-0.017271,-0.014375,0.0031752,0.045081,0.157,-0.041077,-0.072689
"X2.12424",0.015912,-0.075808,-0.023338,-0.045452,-0.01552,0.031259,0.019483,0.047967,-0.036515,-0.030849,0.032536,0.086676,0.025274,0.030471,0.034777,0.038501,-0.086403,0.0072656,-0.017365,0.071248,-0.01993,0.0033042,-0.0126,-0.027992,-0.12637,0.014514,-0.043345,-0.0069272,-0.043103,-0.1179,-0.11797,-0.016882,-0.033973,0.080445,-0.018646,0.024592,-0.028808,0.065043,-0.11439,-0.030464,0.079,0.05107,0.075189,-0.018903,0.077554,0.027855,-0.053077,-0.030054,-0.0051674,0.049213,-0.067146,-0.013293,0.1416,0.063662,-0.039997,-0.021543,-0.062363,-0.023721,-0.055939,-0.056994,-0.023077,-0.10163,-0.042938,0.014991,-0.079104,0.041121,0.048956,0.011132,0.00062281,0.087306,-0.13762,0.13138,0.079009,0.031173,0.010372,0.1044,0.021588,-0.061877,0.054661,0.091185,0.017903,0.027349,0.039033,-0.032305,-0.03015,0.070608,-0.059985,0.053474,-0.061676,-0.021022,-0.022863,-0.01516,0.0066614,-0.018784,-0.03419,0.081057,0.073343,-0.00584,-0.028015,0.080236,0.032528,-0.0020521
"X2.14428",0.015912,-0.075808,-0.023338,-0.045452,-0.01552,0.031259,0.019483,0.047967,-0.036515,-0.030849,0.032536,0.086676,0.025274,0.030471,0.034777,0.038501,-0.086403,0.0072656,-0.017365,0.071248,-0.01993,0.0033042,-0.0126,-0.027992,-0.12637,0.014514,-0.043345,-0.0069272,-0.043103,-0.1179,-0.11797,-0.016882,-0.033973,0.080445,-0.018646,0.024592,-0.028808,0.065043,-0.11439,-0.030464,0.079,0.05107,0.075189,-0.018903,0.077554,0.027855,-0.053077,-0.030054,-0.0051674,0.049213,-0.067146,-0.013293,0.1416,0.063662,-0.039997,-0.021543,-0.062363,-0.023721,-0.055939,-0.056994,-0.023077,-0.10163,-0.042938,0.014991,-0.079104,0.041121,0.048956,0.011132,0.00062281,0.087306,-0.13762,0.13138,0.079009,0.031173,0.010372,0.1044,0.021588,-0.061877,0.054661,0.091185,0.017903,0.027349,0.039033,-0.032305,-0.03015,0.070608,-0.059985,0.053474,-0.061676,-0.021022,-0.022863,-0.01516,0.0066614,-0.018784,-0.03419,0.081057,0.073343,-0.00584,-0.028015,0.080236,0.032528,-0.0054038
"X2.16432",0.00208,-0.040789,-0.007594,-0.014469,-0.055133,-0.011243,0.019126,0.0015383,-0.079052,0.037149,0.043833,0.087316,0.072645,0.045799,0.066894,0.00077934,-0.10466,0.074721,-0.0019566,0.18904,-0.093929,-0.0013125,-0.08309,-0.12277,0.08287,0.16526,-0.065032,-0.030774,-0.037197,-0.083385,0.21929,-0.14411,0.092187,0.10763,-0.31252,-0.027448,0.028171,0.26176,0.044755,0.015057,0.20622,0.28108,-0.0034828,0.038909,0.10042,-0.11275,-0.098943,-0.07508,-0.080798,0.15467,0.17066,-0.015198,-0.11134,0.056665,0.021916,0.017564,0.035623,0.015989,0.030514,0.11164,-0.079462,-0.055948,-0.020267,-0.0049914,0.033139,0.073905,-0.151,-0.027097,-0.10978,-0.059043,0.11466,-0.059891,-0.056793,0.0468,0.028263,0.016838,0.0067918,-0.05318,-0.095012,-0.024115,0.042867,-0.03037,-0.0049434,-0.0070096,-0.033644,-0.0225,-0.027417,0.058228,-0.10005,0.070345,-0.028628,0.016064,0.048481,-0.019287,0.0038943,0.056407,-0.0028255,-0.075742,0.052982,0.0076232,-0.011888,-0.03362
"X2.18436",0.0028506,-0.044198,0.0088443,-0.032631,-0.022662,-0.065773,0.055744,0.047071,-0.050317,0.037891,-0.014553,0.078005,0.055109,-0.0046742,-0.041081,-0.016946,-0.017304,0.046362,-0.015296,0.076062,-0.058852,-0.023149,0.03669,-0.053434,0.012249,0.083742,-0.066624,0.046885,-0.16403,7.3622e-05,-0.022259,0.0076966,-0.0029586,0.059983,-0.022174,0.00045651,-0.044352,0.053638,0.0050891,0.035857,0.099349,0.1583,-0.02326,-0.042528,-0.030288,0.0084901,0.0015772,-0.028779,-0.064267,-0.0066354,0.095627,-0.082449,-0.101,0.0071049,-0.066209,0.037864,-0.037224,-0.020294,-0.047587,0.032835,0.040402,-0.01308,0.043689,-0.0092185,0.12148,0.018404,-0.037459,-0.017006,-0.032155,-0.075265,0.17423,0.053845,0.0479,0.034076,0.044628,0.043045,0.017835,0.008601,0.033855,0.036161,-0.0028221,-0.027533,0.039841,0.011362,-0.043241,-0.013171,0.10089,-0.082301,0.11908,-0.060669,0.03171,0.068891,0.065347,0.0038466,0.082969,-0.16805,0.14758,0.068559,0.01953,-0.0048017,-0.046028,0.028469
"X2.2044",0.0024643,-0.050859,0.021632,-0.026546,-0.0041789,-0.10377,0.052058,0.070801,-0.014429,0.035151,-0.02555,0.064653,0.064255,-0.039567,-0.040066,-0.013981,0.0047516,0.011595,-0.029597,0.054686,-0.034384,-0.021711,0.053634,-0.056329,-0.0089019,0.066729,-0.047547,0.054256,-0.13279,-0.0021905,-0.044771,0.046657,0.028071,-0.0010611,0.071385,-0.011364,-0.067684,-0.020406,-0.017856,0.0047472,0.043297,0.069558,0.038571,-0.040811,0.0094045,0.054329,0.0084521,-0.031808,-0.081535,-0.04492,0.026261,-0.10198,0.007519,0.00083769,-0.0066314,0.012105,-0.044882,-0.050522,-0.11631,-0.039306,0.11361,0.03629,0.048056,0.090799,0.074734,0.020088,0.054869,-0.030496,0.033768,-0.034242,0.14413,0.099308,0.020231,-0.068248,0.081876,0.07709,-0.042758,-0.037394,0.068628,-0.034046,-0.10546,0.044378,-0.0077588,0.091263,-0.086467,-0.10579,0.0032533,-0.073055,0.13082,-0.041047,-0.066682,-0.025005,0.067902,-0.069555,0.015025,0.016212,-0.023836,0.00051942,-0.054739,-0.071178,0.029001,0.024104
"X2.22444",0.020144,-0.043823,-0.0086243,0.01998,-0.0040387,-0.048513,0.041508,0.10017,-0.045384,-0.10161,-0.013558,0.033743,-0.0045406,0.011014,-0.011171,-0.023466,-0.05877,-0.037369,-0.0090737,0.085603,-0.056069,0.009157,-0.0049658,-0.063407,-0.0082785,0.056742,-0.062201,0.10657,-0.09941,-0.044746,-0.03455,0.1443,0.06018,0.059512,0.015276,0.080592,-0.0095242,-0.04992,-0.033444,0.01671,0.058422,0.03469,0.009583,-0.040365,0.0099123,-0.058728,0.046086,-0.063014,-0.04881,0.019138,-0.032371,0.031301,-0.01114,0.015772,0.011598,0.021667,0.061988,-0.0691,0.011215,-0.093123,0.031841,0.032508,-0.0038687,0.041981,0.052007,0.035707,0.11622,0.020327,0.054772,-0.045078,0.033789,0.012856,0.0066692,0.027696,-0.01459,0.064394,-0.013898,0.068971,-0.088426,-0.026373,-0.020077,-0.062903,-0.071212,-0.014998,0.015281,-0.057544,0.024198,0.010079,0.028233,-0.058085,-0.090116,0.039837,0.025203,0.055172,-0.020304,0.020497,0.038005,-0.030866,0.030212,0.010072,0.047651,-0.038519
"X2.24448",0.023313,-0.019503,-0.0063209,0.046629,-0.02016,-0.062752,0.031723,0.10184,-0.069664,-0.083901,-0.0049707,0.026023,-0.04922,0.037034,-0.01721,-0.022461,-0.0058578,0.0068612,-0.022972,0.090179,-0.041785,0.0070282,0.10422,-0.092098,0.014047,0.044061,-0.081679,0.033621,-0.052553,-0.010626,-0.013416,-0.017434,0.0047151,-0.0058534,0.071629,-0.022144,-0.0041013,-0.033091,-0.0051187,0.037018,0.027256,0.11536,-0.034843,-0.044194,-0.072439,-0.016347,-0.02098,0.0077493,-0.063015,-0.034301,-0.068432,-0.0027999,0.041403,-0.0047225,-0.022525,0.07675,-0.024915,-0.026185,0.013867,-0.040198,0.028017,-0.021358,-0.0040086,0.04586,-0.013006,-0.022906,0.053514,-0.015632,0.0090295,0.028346,0.0035996,-0.027785,0.015489,-0.042558,-0.025447,-0.013164,-0.083232,0.058344,-0.016233,-0.018366,0.028304,-0.021472,-0.03444,-0.049237,0.17281,-0.05285,0.074849,0.017544,-0.018706,-0.067836,-0.023435,0.071357,-0.067019,0.046859,0.044103,0.016657,-0.020071,0.077512,0.087855,0.041969,0.067048,-0.032044
"X2.26452",0.026978,-0.0051358,0.0031766,0.079437,-0.0084627,-0.080149,0.023339,0.10276,-0.11929,-0.07289,-0.0054171,-0.010508,-0.018997,0.034229,-0.041261,-0.037698,0.063199,0.025159,-0.036173,0.1411,-0.054258,-0.029064,0.1965,-0.11697,0.021951,-0.004305,-0.077012,-0.082901,0.0030952,0.082766,0.033511,-0.20657,-0.0525,-0.027357,0.13984,-0.18146,0.00098066,-0.027258,0.022996,0.049609,-0.014995,0.13113,-0.12866,-0.033878,-0.12899,0.075826,-0.0089591,-0.0027007,-0.02634,-0.056825,0.032898,-0.010192,0.070938,0.047335,-0.043983,0.080869,-0.037186,-0.052741,0.038891,-0.0039871,-0.116,-0.068145,-0.16106,0.11185,-0.090413,0.01871,0.015933,0.017499,0.079052,0.022589,-0.085575,-0.04323,-0.075794,0.010387,-0.067068,-0.094932,0.0838,-0.069314,0.038953,-0.02618,0.12621,-0.073013,0.041175,0.030924,0.036083,0.10201,0.031422,-0.037854,-0.045068,-0.029057,0.013624,-0.013919,0.01685,-0.12166,-0.003673,-0.00082541,0.033626,-0.018193,-0.063101,-0.12571,-0.054233,0.031779
"X2.28456",0.05287,0.10623,0.016591,0.12071,-0.050263,-0.092749,0.021422,0.13416,-0.16313,-0.087221,0.01403,0.00010155,0.046109,-0.048364,0.0078522,0.11976,0.047504,-0.056581,-0.014844,0.089211,0.039207,0.028991,0.13344,-0.20783,-0.02346,-0.045406,-0.061699,0.011437,-0.065809,-0.17515,-0.02581,-0.029821,0.085224,0.053222,0.040426,0.093589,0.099228,-0.071166,0.07808,0.058679,0.01242,-0.14339,-0.008425,-0.041025,-0.065717,-0.021979,0.074274,-0.11576,0.065907,-0.017699,-0.021844,0.0030072,-0.076812,0.084952,0.038916,-0.0088746,0.018902,-6.3446e-05,0.092119,-0.09101,-0.20059,0.028299,0.032356,0.053916,-0.042242,0.032504,-0.10752,-0.01684,0.032424,-0.078162,-0.0904,-0.14303,0.054487,0.012288,0.081981,0.055328,0.09618,0.092583,0.03844,0.00058691,-0.041009,-0.069262,0.091711,-0.002042,0.056145,-0.0063124,0.062606,-0.005377,0.02996,-0.031164,-0.07712,0.08763,-0.10683,-0.093919,0.088071,0.14653,-0.059054,-0.015396,0.16504,-0.042412,-0.03296,0.052307
"X2.3046",0.061418,0.34361,0.040444,-0.10754,0.054063,0.0077979,0.043401,0.042064,0.040185,0.021005,0.17115,0.055224,0.12287,0.13729,-0.0025586,-0.043441,-0.089606,-0.06615,-0.057037,-0.13145,0.024417,0.095817,-0.052776,0.021814,0.01664,-0.065181,0.030314,0.090788,-0.035992,0.092,0.163,-0.05987,0.013079,0.024304,0.050265,-0.022737,-0.056724,-0.0082927,0.030354,-0.00039928,0.036566,0.14943,0.0027747,-0.054422,0.040436,0.045009,-0.075646,-0.042077,-0.040826,0.094901,-0.007668,-0.04882,0.17175,-0.075093,-0.027364,-0.035379,0.017852,0.010565,0.09747,0.19126,-0.025088,-0.021319,-0.058459,-0.01869,-0.041507,-0.10087,0.10138,0.11832,0.14699,0.031936,0.012473,0.0088738,-0.010997,-0.079753,-0.049354,-0.067054,0.016079,0.17779,0.0092674,0.066035,0.12407,0.0060139,-0.080665,-0.0015675,0.044224,0.09023,0.060156,-0.014571,0.093769,0.081558,-0.03893,-0.10605,-0.031664,0.076273,0.04708,-0.017741,-0.011317,-0.020235,0.068497,0.0092976,-0.046875,-0.024879
"X2.32464",0.06508,-0.040041,-0.071643,-0.050532,0.078464,-0.1317,0.16231,-0.31064,-0.11055,0.0037786,-0.20657,-0.18001,-0.055387,-0.13364,-0.13294,-0.15305,-0.3689,0.1322,0.15811,-0.19106,0.10267,0.18752,0.14337,0.11837,-0.11911,0.1249,0.022291,-0.08114,0.035272,-0.16035,-0.071198,-0.047828,0.24628,0.040317,-0.10954,-0.046476,0.11794,-0.18074,-0.061665,-0.068446,0.03363,0.12775,-0.11752,-0.024129,-0.032401,0.045347,-0.06911,0.0020435,0.037563,-0.069056,0.0057848,0.091932,-0.063885,0.015599,-0.13092,-0.060617,0.071206,-0.053883,-0.0084006,0.0075155,-0.10046,0.0071398,-0.0088002,0.010543,-0.04034,-0.039327,0.0056762,0.080666,0.041282,-0.0028855,0.026079,0.034908,0.015512,-0.099155,-0.044986,0.0059473,0.038983,0.017567,-0.063224,-0.017934,0.014015,-0.011587,0.030202,0.0067274,0.01597,-0.0069776,-0.016379,-0.072391,0.022428,0.052204,-0.026372,0.025274,-0.015636,-0.032726,0.047542,-0.019665,-0.001311,0.027204,0.033691,0.025518,-0.025361,-0.0023821
"X2.34468",0.074605,-0.25383,-0.17531,-0.062368,-0.12838,0.19277,-0.27253,-0.019901,0.10142,0.12185,0.045491,-0.12267,0.034449,0.2038,-0.12131,-0.041302,0.092041,-0.20203,-0.22369,0.086915,0.21838,0.049986,0.042501,-0.079784,-0.068177,-0.080295,-0.028804,0.023838,-0.1891,0.018957,-0.0026414,0.032749,0.1826,-0.0073341,-0.15713,0.030154,-0.077286,-0.12724,0.014972,-0.013253,-0.18752,0.091404,0.021866,-0.00098734,0.0096638,-0.014756,0.02546,-0.058505,-0.072188,-0.043227,-0.07704,0.037416,-0.025112,0.061403,-0.15435,0.11817,0.044838,0.016334,-0.037343,0.037226,0.041078,-0.017088,-0.036162,-0.085516,0.023548,0.062967,-0.19432,0.077031,0.0085289,0.043777,0.011372,-0.014379,0.10648,0.048453,-0.059138,-0.032171,0.012611,0.050879,-0.035375,-0.0043583,0.011151,0.016869,-0.032486,-0.017229,0.079198,0.12011,-0.0097298,-0.10817,0.017835,0.024154,0.012267,-0.055878,-0.041437,-0.075119,0.047304,-0.0093536,-0.023262,-0.038129,0.015755,0.0050224,-0.016646,0.00065652
"X2.36472",0.0084376,-0.088402,-0.0069669,-0.045335,-0.056066,0.14115,-0.01826,-0.034387,0.053857,0.042509,0.068355,0.17091,0.0081802,0.15885,0.1486,-0.075264,0.054545,0.019188,-0.020453,-0.017696,0.11177,0.13159,0.029657,0.0077032,-0.083611,-0.11934,0.058161,-0.10075,0.1893,-0.020051,-0.072393,0.0564,-0.031043,0.33555,0.10545,-0.18401,0.10412,0.03912,0.10032,-0.0026468,0.37843,-0.041257,-0.001135,0.071701,-0.16199,0.06934,-0.03196,-0.022053,-0.14571,-0.059642,-0.047242,-0.13651,-0.037044,0.027262,0.056642,-0.10596,-0.036656,-0.0235,0.11802,-0.16308,-0.050806,0.0746,0.17015,-0.10601,0.0048207,-0.036804,-0.047052,0.03709,0.038091,-0.017701,0.037032,0.073849,-0.065764,-0.06734,-0.059974,-0.031487,-0.027285,0.024713,-0.10059,-0.070249,0.072246,-0.04805,-0.1342,0.030137,0.14394,-0.044633,0.016964,-0.06514,-0.03643,-0.038108,0.024552,-0.011107,0.010851,-0.034108,-0.057012,0.014914,-0.015793,0.043325,-0.064111,-0.028716,0.028411,0.040517
